,year,month,highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,lowest,inferred
740,1964,3,0.285,,-0.239,-0.398,-0.404,-0.568,,,,0.329,,,12.080,6.010,-1.178,0
741,1964,4,0.224,,-0.233,-0.391,-0.401,-0.568,,,,0.335,,,11.930,5.880,-1.391,0
742,1964,5,0.041,,-0.196,-0.346,-0.352,-0.507,,,,0.311,,,12.020,6.000,-0.934,0
743,1964,6,0.194,,-0.181,-0.343,-0.346,-0.510,,,,0.329,,,11.980,5.920,-0.843,0
744,1964,7,,,-0.139,-0.294,-0.300,-0.462,,,,0.323,,,,,,5
745,1964,8,0.285,,-0.117,-0.279,-0.282,-0.446,,,,0.329,,,11.910,5.850,-0.751,0
746,1964,9,0.316,,-0.087,-0.239,-0.251,-0.419,,,,0.332,,,11.650,5.840,-0.782,0
747,1964,10,0.285,,-0.154,-0.312,-0.312,-0.474,,,,0.320,,,11.830,5.820,-0.812,0
748,1964,11,0.316,,-0.206,-0.361,-0.361,-0.520,,,,0.314,,,11.870,5.880,-0.843,0
749,1964,12,0.102,,-0.315,-0.449,-0.459,-0.605,,,,0.290,,,11.960,5.800,-1.330,0
750,1965,1,0.102,,-0.321,-0.456,-0.468,-0.611,,,,0.290,,,12.070,5.900,-1.117,0
751,1965,2,0.529,,-0.282,-0.452,-0.443,-0.602,,,,0.320,,,11.730,5.720,-1.147,0
752,1965,3,0.102,,-0.285,-0.431,-0.431,-0.580,,,,0.296,,,11.420,5.780,-0.965,0
753,1965,4,0.163,,-0.190,-0.346,-0.346,-0.501,,,,0.311,,,11.580,5.700,-0.934,0
754,1965,5,0.163,,-0.175,-0.331,-0.337,-0.498,,,,0.323,,,11.660,5.680,-0.690,0
755,1965,6,0.074,,-0.145,-0.294,-0.303,-0.462,,,,0.317,,,11.780,5.740,-0.690,0
756,1965,7,0.255,,-0.099,-0.273,-0.267,-0.437,,,,0.338,,,11.840,5.680,-0.660,0
757,1965,8,0.316,,-0.148,-0.309,-0.312,-0.477,,,,0.329,,,11.750,5.680,-1.056,0
758,1965,9,0.163,,-0.068,-0.233,-0.230,-0.388,,,,0.320,,,11.720,5.730,-0.782,0
759,1965,10,0.346,,-0.178,-0.331,-0.334,-0.489,,,,0.311,,,11.720,5.760,-0.995,0
760,1965,11,0.194,,-0.227,-0.376,-0.376,-0.529,,,,0.302,,,11.790,5.490,-1.269,0
761,1965,12,0.102,,-0.260,-0.419,-0.419,-0.580,,,,0.320,,,11.800,5.860,-1.361,0
762,1966,1,0.163,,-0.398,-0.547,-0.550,-0.702,,,,0.305,,,11.650,5.620,-1.239,0
763,1966,2,0.102,,-0.346,-0.489,-0.492,-0.638,,,,0.293,,,11.740,5.440,-1.300,0
764,1966,3,0.133,,-0.230,-0.385,-0.385,-0.541,,,,0.311,,,11.700,5.670,-0.873,0
765,1966,4,0.163,,-0.181,-0.340,-0.340,-0.498,,,,0.317,,,11.790,5.610,-0.721,0
766,1966,5,0.316,,-0.157,-0.306,-0.315,-0.471,,,,0.314,,,11.690,5.460,-1.086,0
767,1966,6,0.102,,-0.163,-0.303,-0.321,-0.477,,,,0.314,,,12.050,5.880,-0.812,0
768,1966,7,0.224,,-0.117,-0.263,-0.270,-0.425,,,,0.308,,,12.100,6.210,-0.812,0
769,1966,8,0.194,,-0.126,-0.303,-0.300,-0.474,,,,0.347,,,11.900,5.840,-0.782,0
770,1966,9,0.438,,-0.075,-0.242,-0.239,-0.404,,,,0.329,,,11.490,5.710,-0.782,0
771,1966,10,0.224,,-0.199,-0.361,-0.358,-0.520,,,,0.320,,,11.680,6.020,-0.965,0
772,1966,11,0.559,,-0.181,-0.334,-0.337,-0.492,,,,0.311,,,11.730,6.080,-1.025,0
773,1966,12,0.194,,-0.324,-0.474,-0.480,-0.632,,,,0.308,,,11.860,5.750,-1.300,0
774,1967,1,0.133,,-0.294,-0.452,-0.452,-0.611,,,,0.317,,,11.840,5.820,-1.117,0
775,1967,2,0.072,,-0.370,-0.510,-0.520,-0.669,,,,0.299,,,11.560,5.640,-1.757,0
776,1967,3,0.346,,-0.230,-0.395,-0.398,-0.565,,,,0.335,,,11.860,5.790,-1.300,0
777,1967,4,0.285,,-0.187,-0.346,-0.352,-0.516,,,,0.329,,,11.520,5.590,-1.117,0
778,1967,5,0.285,,-0.117,-0.276,-0.282,-0.446,,,,0.329,,,11.800,5.750,-0.782,0
779,1967,6,0.285,,-0.084,-0.239,-0.242,-0.404,,,,0.320,,,11.890,5.930,-0.812,0
780,1967,7,0.194,,-0.096,-0.263,-0.263,-0.431,,,,0.335,,,11.840,5.850,-0.721,0
781,1967,8,0.163,,-0.087,-0.245,-0.251,-0.416,,,,0.329,,,11.900,5.830,-0.690,0
782,1967,9,0.377,,-0.108,-0.263,-0.270,-0.428,,,,0.320,,,11.660,5.710,-0.843,0
783,1967,10,0.255,,-0.132,-0.288,-0.288,-0.446,,,,0.314,,,11.630,5.820,-0.812,0
784,1967,11,0.346,,-0.260,-0.410,-0.416,-0.574,,,,0.314,,,11.590,5.740,-1.239,0
785,1967,12,0.377,,-0.196,-0.349,-0.355,-0.516,,,,0.320,,,11.830,5.940,-1.178,0
786,1968,1,0.468,,-0.340,-0.495,-0.501,-0.663,,,,0.323,,,11.690,5.890,-1.300,0
787,1968,2,,,-0.391,-0.544,-0.550,-0.705,,,,0.314,,,,,,5
788,1968,3,0.102,,-0.321,-0.471,-0.477,-0.629,,,,0.308,,,11.910,5.640,-1.361,0
789,1968,4,0.285,,-0.181,-0.334,-0.343,-0.501,,,,0.320,,,11.790,5.420,-1.056,0
790,1968,5,0.346,,-0.108,-0.263,-0.270,-0.428,,,,0.320,,,11.480,5.720,-0.812,0
791,1968,6,0.346,,-0.065,-0.224,-0.233,-0.398,,,,0.332,,,11.550,5.770,-0.690,0
792,1968,7,0.224,,-0.105,-0.260,-0.270,-0.437,,,,0.332,,,11.650,5.900,-0.690,0
793,1968,8,0.133,,-0.099,-0.260,-0.267,-0.434,,,,0.335,,,,,-0.690,0
794,1968,9,,,-0.071,-0.230,-0.236,-0.401,,,,0.329,,,,,,5
795,1968,10,0.224,,-0.160,-0.315,-0.318,-0.477,,,,0.317,,,11.600,5.800,-1.086,0
796,1968,11,0.377,,-0.157,-0.303,-0.315,-0.474,,,,0.317,,,11.680,5.200,-1.025,0
797,1968,12,0.133,,-0.404,-0.553,-0.562,-0.724,,,,0.320,,,11.800,5.990,-1.330,0
798,1969,1,0.041,,-0.385,-0.535,-0.538,-0.693,,,,0.308,,,11.720,5.900,-1.117,0
799,1969,2,0.133,,-0.358,-0.507,-0.510,-0.663,,,,0.305,,,11.510,5.460,-1.574,0
800,1969,3,0.285,,-0.267,-0.419,-0.422,-0.574,,,,0.308,,,11.680,5.800,-1.208,0
801,1969,4,0.224,,-0.184,-0.337,-0.340,-0.495,,,,0.311,,,11.680,5.970,-0.843,0
802,1969,5,0.194,,-0.142,-0.300,-0.306,-0.468,,,,0.326,,,11.650,5.720,-0.843,0
803,1969,6,0.224,,-0.050,-0.209,-0.212,-0.373,,,,0.323,,,11.760,5.890,-0.751,0
804,1969,7,0.438,,-0.026,-0.190,-0.196,-0.367,,,,0.341,,,11.650,5.850,-0.629,0
805,1969,8,0.163,,-0.084,-0.254,-0.254,-0.425,,,,0.341,,,11.540,5.960,-0.690,0
806,1969,9,0.255,,-0.047,-0.209,-0.209,-0.373,,,,0.326,,,11.660,5.930,-0.751,0
807,1969,10,0.316,,-0.090,-0.245,-0.251,-0.413,,,,0.323,,,11.700,5.850,-0.934,0
808,1969,11,0.346,,-0.166,-0.306,-0.312,-0.462,,,,0.296,,,11.710,5.930,-0.873,0
809,1969,12,0.194,,-0.352,-0.495,-0.504,-0.657,,,,0.305,,,11.470,5.720,-1.513,0
810,1970,1,0.102,,-0.340,-0.492,-0.501,-0.663,,,,0.323,,,11.610,5.660,-1.269,0
811,1970,2,0.133,,-0.312,-0.477,-0.480,-0.644,,,,0.332,,,11.590,5.870,-1.361,0
812,1970,3,0.102,,-0.245,-0.410,-0.407,-0.565,,,,0.320,,,11.580,5.780,-0.904,0
813,1970,4,0.529,,-0.105,-0.276,-0.279,-0.452,,,,0.347,,,11.520,5.740,-0.873,0
814,1970,5,0.163,,-0.154,-0.315,-0.321,-0.492,,,,0.338,,,11.640,5.710,-0.995,0
815,1970,6,0.255,,-0.065,-0.230,-0.239,-0.410,,,,0.344,,,11.790,5.920,-0.721,0
816,1970,7,0.316,,-0.075,-0.242,-0.242,-0.413,,,,0.338,,,11.600,5.900,-0.782,0
817,1970,8,0.316,,-0.026,-0.196,-0.196,-0.364,,,,0.338,,,11.420,5.840,-0.690,0
818,1970,9,0.285,,-0.075,-0.236,-0.239,-0.401,,,,0.326,,,11.530,5.780,-0.721,0
819,1970,10,0.438,,-0.047,-0.203,-0.209,-0.367,,,,0.320,,,11.420,5.670,-1.056,0
820,1970,11,0.407,,-0.059,-0.212,-0.218,-0.379,,,,0.320,,,11.490,5.590,-0.995,0
821,1970,12,0.316,,-0.181,-0.340,-0.346,-0.507,,,,0.326,,,11.480,5.610,-1.208,0
822,1971,1,0.118,,-0.321,-0.486,-0.492,-0.660,,,,0.338,,,11.540,5.640,-1.400,0
823,1971,2,0.255,,-0.206,-0.370,-0.376,-0.547,,,,0.341,,,11.580,5.480,-0.955,0
824,1971,3,0.392,,-0.263,-0.428,-0.431,-0.599,,,,0.335,,,11.450,5.760,-1.074,0
825,1971,4,0.209,,-0.196,-0.364,-0.367,-0.538,,,,0.341,,,11.510,5.630,-0.940,0
826,1971,5,0.288,,-0.111,-0.276,-0.279,-0.446,,,,0.335,,,11.590,5.740,-0.733,0
827,1971,6,,,-0.065,-0.233,-0.239,-0.413,,,,0.347,,,,,,5
828,1971,7,,,-0.114,-0.282,-0.285,-0.456,,,,0.341,,,,,,5
829,1971,8,,,-0.123,-0.288,-0.294,-0.465,,,,0.341,,,,,,5
830,1971,9,0.291,,-0.010,-0.178,-0.181,-0.349,,,,0.338,,,11.640,5.670,-0.654,0
831,1971,10,0.425,,0.050,-0.114,-0.114,-0.279,,,,0.329,,,11.520,5.820,-0.577,0
832,1971,11,0.346,,-0.117,-0.282,-0.288,-0.462,,,,0.344,,,11.730,5.670,-1.144,0
833,1971,12,0.197,,-0.221,-0.373,-0.388,-0.556,,,,0.335,,,11.720,5.770,-1.349,0
834,1972,1,0.267,,-0.245,-0.410,-0.410,-0.577,,,,0.332,,,11.900,6.130,-1.233,0
835,1972,2,0.453,,-0.291,-0.459,-0.459,-0.623,,,,0.332,,,11.260,5.580,-1.489,0
836,1972,3,0.306,,-0.163,-0.334,-0.337,-0.507,,,,0.344,,,11.420,5.630,-1.272,0
837,1972,4,0.316,,-0.096,-0.260,-0.270,-0.440,,,,0.344,,,11.520,5.890,-0.782,0
838,1972,5,0.282,,-0.029,-0.190,-0.199,-0.370,,,,0.341,,,11.560,5.720,-0.721,0
839,1972,6,0.611,,-0.004,-0.178,-0.184,-0.361,,,,0.357,,,11.610,5.810,-1.117,0
840,1972,7,0.346,,-0.041,-0.227,-0.230,-0.419,,,,0.378,,,11.530,5.890,-0.788,0
841,1972,8,0.380,0.069,-0.023,-0.206,-0.206,-0.388,-0.456,-0.193,0.524,0.366,0.091,0.067,11.500,5.770,-0.736,0
842,1972,9,0.435,0.081,-0.014,-0.184,-0.187,-0.361,-0.437,-0.178,0.518,0.347,0.094,0.076,11.470,5.680,-0.776,0
843,1972,10,0.389,,-0.126,-0.291,-0.294,-0.465,,,,0.338,,,11.570,5.650,-0.897,0
844,1972,11,0.303,0.023,-0.084,-0.239,-0.248,-0.413,-0.489,-0.233,0.512,0.329,0.107,0.076,11.470,5.710,-0.983,0
845,1972,12,0.392,,-0.145,-0.306,-0.312,-0.477,,,,0.332,,,11.470,5.780,-1.376,0
846,1973,1,0.532,,-0.193,-0.352,-0.361,-0.526,,,,0.332,,,11.600,5.780,-1.025,0
847,1973,2,0.514,,-0.190,-0.355,-0.355,-0.523,,,,0.332,,,11.600,5.670,-1.373,0
848,1973,3,0.495,,-0.081,-0.248,-0.248,-0.416,,,,0.335,,,11.640,5.690,-1.056,0
849,1973,4,0.520,,-0.096,-0.270,-0.273,-0.449,,,,0.354,,,11.570,5.730,-0.897,0
850,1973,5,0.328,,-0.041,-0.215,-0.221,-0.401,,,,0.360,,,11.580,5.690,-0.736,0
851,1973,6,0.395,,-0.032,-0.212,-0.218,-0.404,,,,0.372,,,11.530,5.790,-0.602,0
852,1973,7,0.233,,-0.026,-0.212,-0.212,-0.401,,,,0.375,,,11.520,5.750,-0.666,0
853,1973,8,0.334,,-0.014,-0.199,-0.196,-0.382,,,,0.369,,,11.530,5.780,-0.593,0
854,1973,9,0.401,,-0.001,-0.178,-0.184,-0.364,,,,0.363,,,11.390,5.620,-0.721,0
855,1973,10,0.590,,-0.023,-0.196,-0.196,-0.370,,,,0.347,,,11.460,5.490,-0.855,0
856,1973,11,0.130,,-0.260,-0.422,-0.428,-0.593,,,,0.332,,,11.520,5.800,-1.111,0
857,1973,12,,,-0.245,-0.404,-0.410,-0.574,,,,0.329,,,11.740,5.900,,7
858,1974,1,,,-0.151,-0.315,-0.322,-0.492,,,,0.341,,,11.530,5.720,,9
859,1974,2,0.340,,-0.233,-0.398,-0.401,-0.565,,,,0.332,,,11.720,5.680,-1.016,0
860,1974,3,0.169,,-0.288,-0.446,-0.449,-0.614,,,,0.329,,,11.590,5.580,-1.029,0
861,1974,4,0.136,,-0.187,-0.364,-0.364,-0.541,,,,0.354,,,11.500,5.790,-0.925,0
862,1974,5,0.239,,-0.071,-0.248,-0.254,-0.440,,,,0.369,,,11.640,5.740,-0.785,0
863,1974,6,0.267,,-0.026,-0.203,-0.206,-0.388,,,,0.363,,,11.530,5.690,-0.651,0
864,1974,7,,,-0.081,-0.254,-0.261,-0.440,,,,0.360,,,11.520,5.710,,7
865,1974,8,,,-0.069,-0.242,-0.245,-0.422,,,,0.354,,,11.700,5.800,,7
866,1974,9,,,-0.056,-0.224,-0.230,-0.404,,,,0.347,,,11.500,5.690,,7
867,1974,10,0.185,,-0.206,-0.376,-0.376,-0.550,,,,0.344,,,11.650,5.580,-0.910,7
868,1974,11,0.334,,-0.203,-0.370,-0.364,-0.523,,,,0.320,,,11.640,5.580,-1.205,0
869,1974,12,0.764,,-0.178,-0.337,-0.346,-0.516,,,,0.338,,,11.390,5.570,-1.108,0
870,1975,1,0.389,,-0.270,-0.434,-0.440,-0.611,,,,0.341,,,11.410,5.560,-1.208,0
871,1975,2,0.203,,-0.199,-0.364,-0.367,-0.538,,,,0.338,,,11.620,5.660,-0.989,0
872,1975,3,0.511,,-0.218,-0.391,-0.395,-0.571,,,,0.354,,,11.500,5.670,-1.175,0
873,1975,4,0.319,,-0.327,-0.501,-0.507,-0.687,,,,0.360,,,11.750,5.740,-1.925,0
874,1975,5,0.166,,-0.059,-0.218,-0.230,-0.404,,,,0.344,,,11.630,5.790,-0.635,0
875,1975,6,0.395,,-0.053,-0.233,-0.239,-0.422,,,,0.369,,,11.660,5.830,-0.675,0
876,1975,7,0.242,,-0.014,-0.199,-0.196,-0.382,,,,0.369,,,11.610,5.760,-0.736,0
877,1975,8,0.142,,-0.065,-0.251,-0.251,-0.434,,,,0.369,,,11.650,5.660,-0.693,0
878,1975,9,0.477,,-0.001,-0.178,-0.184,-0.367,,,,0.366,,,11.430,5.750,-0.809,0
879,1975,10,0.499,0.072,-0.029,-0.212,-0.215,-0.404,-0.474,-0.203,0.546,0.375,0.101,0.070,11.500,5.870,-0.989,0
880,1975,11,0.386,0.020,-0.071,-0.248,-0.251,-0.431,-0.495,-0.239,0.515,0.360,0.091,0.064,11.590,5.780,-0.818,0
881,1975,12,0.441,-0.065,-0.175,-0.346,-0.355,-0.535,-0.620,-0.343,0.555,0.360,0.110,0.085,11.680,5.750,-1.029,0
882,1976,1,0.194,,-0.254,-0.428,-0.431,-0.608,,,,0.354,,,11.800,5.970,-1.117,0
883,1976,2,0.224,,-0.251,-0.422,-0.428,-0.608,,,,0.357,,,11.650,5.900,-0.965,0
884,1976,3,0.224,,-0.151,-0.334,-0.331,-0.513,,,,0.363,,,11.600,5.770,-0.995,0
885,1976,4,0.346,,-0.212,-0.379,-0.385,-0.556,,,,0.344,,,11.680,5.730,-1.025,0
886,1976,5,0.285,,-0.142,-0.315,-0.321,-0.501,,,,0.360,,,11.680,5.600,-1.025,0
887,1976,6,0.285,,-0.029,-0.212,-0.212,-0.395,,,,0.366,,,11.640,5.720,-0.690,0
888,1976,7,0.255,,-0.078,-0.273,-0.270,-0.465,,,,0.387,,,11.600,5.860,-0.721,0
889,1976,8,0.224,0.011,-0.062,-0.248,-0.248,-0.434,-0.501,-0.245,0.512,0.372,0.073,0.067,11.570,5.800,-0.995,8
890,1976,9,0.313,0.026,-0.041,-0.221,-0.221,-0.401,-0.477,-0.227,0.503,0.360,0.067,0.076,11.660,5.790,-0.803,0
891,1976,10,,,-0.093,-0.267,-0.270,-0.446,,,,0.354,,,,,,5
892,1976,11,0.163,,-0.285,-0.456,-0.459,-0.632,,,,0.347,,,11.580,5.630,-1.147,0
893,1976,12,0.163,,-0.388,-0.547,-0.553,-0.721,,,,0.332,,,11.780,5.780,-1.300,0
894,1977,1,,,-0.556,-0.730,-0.733,-0.907,,,,0.351,,,,,,5
895,1977,2,,,-0.465,-0.638,-0.641,-0.815,,,,0.351,,,,,,5
896,1977,3,0.163,,-0.236,-0.410,-0.413,-0.590,,,,0.354,,,11.400,5.700,-1.239,0
897,1977,4,0.133,,-0.212,-0.391,-0.391,-0.571,,,,0.360,,,11.630,5.750,-1.025,0
898,1977,5,,,-0.148,-0.331,-0.334,-0.516,,,,0.369,,,,,,6
899,1977,6,0.255,,-0.099,-0.282,-0.285,-0.474,,,,0.375,,,11.670,5.810,-1.056,0
900,1977,7,0.255,,-0.111,-0.294,-0.300,-0.489,,,,0.378,,,11.630,5.770,-0.904,0
901,1977,8,0.285,,-0.078,-0.263,-0.263,-0.449,,,,0.372,,,11.620,5.740,-0.751,0
902,1977,9,0.529,,0.029,-0.148,-0.151,-0.327,,,,0.357,,,11.570,5.840,-0.660,0
903,1977,10,0.377,,-0.111,-0.276,-0.279,-0.449,,,,0.338,,,11.550,5.680,-0.995,1
904,1977,11,0.377,,-0.108,-0.273,-0.276,-0.443,,,,0.335,,,11.590,5.780,-1.025,0
905,1977,12,0.529,,-0.157,-0.318,-0.324,-0.492,,,,0.335,,,11.470,5.720,-1.147,0
906,1978,1,0.431,,-0.279,-0.446,-0.452,-0.623,,,,0.344,,,11.400,5.680,-1.376,0
907,1978,2,,,-0.248,-0.422,-0.425,-0.596,,,,0.347,,,,,,5
908,1978,3,0.203,,-0.190,-0.364,-0.367,-0.544,,,,0.354,,,11.490,5.560,-0.937,0
909,1978,4,0.355,,-0.096,-0.276,-0.279,-0.462,,,,0.366,,,11.530,5.600,-0.916,0
910,1978,5,0.352,,-0.017,-0.203,-0.209,-0.398,,,,0.381,,,11.590,5.960,-0.702,0
911,1978,6,0.188,,-0.099,-0.282,-0.285,-0.474,,,,0.375,,,11.620,5.790,-0.849,0
912,1978,7,0.245,0.066,-0.014,-0.203,-0.199,-0.385,-0.437,-0.184,0.503,0.372,0.080,0.052,11.670,5.900,-0.642,0
913,1978,8,0.355,,-0.007,-0.196,-0.196,-0.385,,,,0.378,,,11.580,5.860,-0.751,0
914,1978,9,0.349,,0.041,-0.142,-0.142,-0.324,,,,0.366,,,11.540,5.740,-0.648,0
915,1978,10,0.300,,-0.075,-0.251,-0.251,-0.431,,,,0.357,,,11.640,5.760,-0.937,0
916,1978,11,0.316,,-0.065,-0.239,-0.239,-0.413,,,,0.347,,,11.490,5.630,-0.672,0
917,1978,12,0.090,,-0.285,-0.452,-0.452,-0.620,,,,0.335,,,,,-1.257,0
918,1979,1,0.441,-0.145,-0.257,-0.419,-0.425,-0.593,-0.690,-0.416,0.546,0.335,0.113,0.098,11.510,5.680,-1.239,0
919,1979,2,,-0.343,-0.410,-0.593,-0.596,-0.782,-0.882,-0.611,0.539,0.372,0.067,0.101,,,,11
920,1979,3,0.489,-0.065,-0.148,-0.331,-0.331,-0.516,-0.584,-0.324,0.518,0.369,0.082,0.067,11.580,5.940,-1.205,0
921,1979,4,0.297,-0.056,-0.148,-0.337,-0.340,-0.529,-0.596,-0.327,0.539,0.381,0.091,0.067,11.580,5.800,-1.224,0
922,1979,5,0.175,-0.014,-0.105,-0.276,-0.288,-0.468,-0.520,-0.267,0.506,0.363,0.091,0.052,11.800,5.820,-0.837,0
923,1979,6,0.255,0.038,-0.050,-0.233,-0.239,-0.428,-0.480,-0.221,0.515,0.378,0.088,0.052,11.740,5.840,-0.724,0
924,1979,7,0.133,0.020,-0.059,-0.248,-0.248,-0.437,-0.486,-0.233,0.503,0.378,0.079,0.049,11.700,5.870,-0.748,0
925,1979,8,0.233,0.038,-0.047,-0.236,-0.236,-0.422,-0.486,-0.224,0.524,0.372,0.085,0.064,11.620,5.840,-0.852,0
926,1979,9,1.072,0.111,0.014,-0.163,-0.166,-0.346,-0.434,-0.160,0.546,0.360,0.101,0.088,11.580,5.760,-0.760,0
927,1979,10,0.346,0.014,-0.071,-0.251,-0.254,-0.437,-0.513,-0.248,0.527,0.366,0.088,0.073,11.580,5.890,-0.937,0
928,1979,11,0.377,-0.032,-0.132,-0.315,-0.318,-0.504,-0.577,-0.303,0.546,0.372,0.104,0.073,11.690,5.790,-0.879,0
929,1979,12,0.255,-0.154,-0.273,-0.443,-0.449,-0.626,-0.699,-0.425,0.546,0.357,0.119,0.070,11.760,5.880,-1.214,0
930,1980,1,0.367,-0.169,-0.242,-0.410,-0.410,-0.577,-0.654,-0.410,0.485,0.335,0.073,0.076,11.720,5.910,-1.099,0
931,1980,2,0.194,-0.233,-0.337,-0.498,-0.501,-0.669,-0.742,-0.489,0.509,0.332,0.104,0.073,11.630,5.680,-1.385,0
932,1980,3,0.163,-0.227,-0.312,-0.483,-0.486,-0.663,-0.724,-0.477,0.500,0.347,0.088,0.064,11.750,5.900,-1.367,0
933,1980,4,0.343,-0.007,-0.078,-0.257,-0.260,-0.443,-0.495,-0.251,0.488,0.363,0.070,0.055,11.650,5.770,-0.958,0
934,1980,5,0.291,0.014,-0.065,-0.242,-0.248,-0.428,-0.480,-0.233,0.494,0.363,0.079,0.052,11.650,5.770,-0.788,0
935,1980,6,0.148,-0.032,-0.129,-0.309,-0.312,-0.498,-0.568,-0.300,0.533,0.369,0.098,0.070,11.720,5.860,-0.849,0
936,1980,7,0.182,-0.010,-0.093,-0.282,-0.282,-0.468,-0.520,-0.267,0.512,0.375,0.085,0.052,11.610,5.750,-0.748,0
937,1980,8,0.258,0.008,-0.062,-0.251,-0.251,-0.440,-0.492,-0.242,0.503,0.378,0.070,0.052,11.680,5.680,-0.809,0
938,1980,9,0.303,0.014,-0.078,-0.251,-0.251,-0.428,-0.495,-0.242,0.509,0.351,0.091,0.067,11.680,5.710,-0.779,0
939,1980,10,0.404,-0.090,-0.175,-0.340,-0.343,-0.513,-0.574,-0.334,0.485,0.338,0.085,0.064,11.640,5.650,-0.986,0
940,1980,11,0.288,-0.181,-0.285,-0.446,-0.449,-0.614,-0.681,-0.431,0.497,0.329,0.104,0.064,11.680,5.600,-1.346,0
941,1980,12,0.108,-0.242,-0.358,-0.520,-0.520,-0.681,-0.760,-0.501,0.518,0.320,0.116,0.079,11.660,5.550,-1.599,0
942,1981,1,,-0.312,-0.413,-0.568,-0.571,-0.730,-0.806,-0.559,0.494,0.317,0.101,0.076,,,,11
943,1981,2,0.215,-0.224,-0.300,-0.456,-0.459,-0.617,-0.699,-0.462,0.479,0.317,0.076,0.082,11.540,5.540,-1.096,0
944,1981,3,0.008,-0.199,-0.294,-0.452,-0.452,-0.614,-0.690,-0.446,0.491,0.320,0.094,0.076,11.640,5.690,-1.339,0
945,1981,4,0.084,-0.187,-0.257,-0.419,-0.422,-0.587,-0.660,-0.422,0.469,0.329,0.067,0.073,11.680,5.750,-1.050,0
946,1981,5,0.218,-0.001,-0.087,-0.251,-0.257,-0.428,-0.483,-0.242,0.482,0.341,0.085,0.055,11.640,5.680,-0.797,0
947,1981,6,0.197,0.008,-0.084,-0.263,-0.263,-0.440,-0.495,-0.242,0.506,0.357,0.094,0.055,11.510,5.630,-0.782,0
948,1981,7,0.206,0.011,-0.081,-0.257,-0.260,-0.443,-0.504,-0.248,0.515,0.363,0.091,0.064,11.570,5.740,-0.891,0
949,1981,8,0.380,0.044,-0.035,-0.212,-0.215,-0.395,-0.446,-0.199,0.491,0.360,0.079,0.052,11.590,5.740,-0.760,0
950,1981,9,0.310,0.038,-0.053,-0.224,-0.224,-0.398,-0.459,-0.209,0.500,0.344,0.091,0.061,11.540,5.680,-0.882,0
951,1981,10,0.276,-0.059,-0.142,-0.306,-0.309,-0.477,-0.541,-0.300,0.482,0.338,0.082,0.064,11.540,5.630,-0.995,0
952,1981,11,0.389,-0.102,-0.199,-0.355,-0.361,-0.523,-0.593,-0.349,0.491,0.323,0.098,0.070,11.500,5.730,-0.894,0
953,1981,12,0.246,-0.248,-0.337,-0.489,-0.492,-0.648,-0.702,-0.477,0.457,0.308,0.091,0.058,11.630,5.720,-1.132,0
954,1982,1,0.188,-0.270,-0.364,-0.526,-0.532,-0.699,-0.794,-0.532,0.527,0.335,0.098,0.094,11.520,5.670,-1.416,0
955,1982,2,0.151,-0.157,-0.239,-0.401,-0.404,-0.568,-0.638,-0.398,0.485,0.329,0.082,0.070,11.540,5.750,-0.913,0
956,1982,3,0.075,-0.120,-0.212,-0.376,-0.382,-0.550,-0.608,-0.364,0.488,0.341,0.088,0.058,11.530,5.710,-0.995,0
957,1982,4,0.355,-0.178,-0.279,-0.449,-0.459,-0.635,-0.721,-0.449,0.543,0.357,0.101,0.085,11.550,5.580,-1.629,0
958,1982,5,0.200,-0.007,-0.087,-0.267,-0.270,-0.452,-0.489,-0.248,0.479,0.366,0.079,0.037,11.690,5.760,-0.791,0
959,1982,6,0.495,0.145,0.057,-0.123,-0.129,-0.312,-0.367,-0.111,0.512,0.369,0.088,0.055,11.540,5.720,-0.568,0
960,1982,7,0.203,0.026,-0.065,-0.245,-0.248,-0.434,-0.483,-0.227,0.509,0.369,0.091,0.049,11.720,5.760,-0.651,0
961,1982,8,0.178,-0.007,-0.090,-0.267,-0.270,-0.446,-0.504,-0.257,0.497,0.357,0.082,0.058,11.660,5.720,-0.800,0
962,1982,9,0.465,0.035,-0.041,-0.215,-0.215,-0.388,-0.437,-0.199,0.475,0.347,0.076,0.052,11.610,5.630,-0.617,0
963,1982,10,0.544,0.084,0.002,-0.166,-0.172,-0.346,-0.419,-0.169,0.506,0.347,0.082,0.073,11.540,5.690,-0.769,0
964,1982,11,0.325,-0.047,-0.151,-0.321,-0.324,-0.501,-0.559,-0.303,0.515,0.351,0.104,0.061,11.540,5.670,-0.992,0
965,1982,12,0.425,-0.044,-0.157,-0.327,-0.334,-0.507,-0.587,-0.315,0.543,0.347,0.113,0.079,11.560,5.540,-1.074,0
966,1983,1,0.303,-0.129,-0.233,-0.398,-0.401,-0.571,-0.651,-0.388,0.521,0.338,0.104,0.079,11.470,5.600,-1.157,0
967,1983,2,0.361,-0.050,-0.148,-0.303,-0.306,-0.465,-0.541,-0.297,0.491,0.320,0.098,0.076,11.490,5.710,-1.074,0
968,1983,3,0.639,0.005,-0.087,-0.251,-0.254,-0.422,-0.510,-0.254,0.515,0.335,0.088,0.088,11.340,5.610,-1.062,0
969,1983,4,0.605,0.050,-0.050,-0.218,-0.224,-0.401,-0.446,-0.196,0.497,0.351,0.098,0.046,11.520,5.720,-0.766,0
