GISJOIN,N,MedianSalesPriceAmount,MeanSqfeet,MeanAge,MeanNoOfStories,MeanFullBathNumber,perc_area_flood,N_MeanSqfeet,N_MeanAge,N_MeanNoOfStories,N_MeanFullBathNumber,N_perc_area_flood,residuals
G24000504044041,814,220500,1721.14004914005,27.0761670761671,1.93980343980344,2.12039312039312,0,0.28798090418232,0.866558619188315,0.582684424447292,-0.55040698664461,1,7867.61306173973
G24000504044042,1137,182000,1699.37554969217,40.7220756376429,1.82805628847845,1.94722955145119,0,0.281125744694791,0.783038803659172,0.635953013579441,-0.620598239243449,1,-11907.7843154653
G24000504045011,478,2e+05,1420.02928870293,53.397489539749,1.46443514644351,1.6652719665272,0,0.193140115808078,0.705458902981241,0.809287053733094,-0.734888769211649,1,31398.3124544892
G24000504045012,299,154500,1117.66220735786,59.5217391304348,1.08361204013378,1.4180602006689,0,0.0979036243205107,0.66797541891976,0.990821073540413,-0.835095201827875,1,3737.68633123968
G24000504045013,343,2e+05,1617.52186588921,37.8425655976676,1.78134110787172,2.06997084548105,0,0.255344308349113,0.800662851649059,0.658221605954893,-0.570845481049563,1,-4501.8886526437
G24000504045014,846,135600,1346.80969267139,31.5827423167849,1.98699763593381,2.02009456264775,0,0.170078156142494,0.838976114801089,0.560187490849591,-0.591062659457435,1,-44014.356642882
G24000504045021,354,115000,1149.78813559322,47.2909604519774,1.67937853107345,1.51694915254237,0,0.10802232069879,0.742833928662848,0.706826000303404,-0.795010907870448,1,-20140.321841588
G24000504045022,202,146250,1087.5198019802,53.1633663366337,1.06435643564356,1.4950495049505,0,0.088409677689831,0.706891854597998,1,-0.803887854131948,1,-15007.2952381012
G24000504045023,195,76760,1040.74358974359,43.2820512820513,1.71794871794872,1.41025641025641,0,0.0736765846604068,0.767370466690852,0.68844003329621,-0.838258441228738,1,-45003.7889785498
G24000504046001,605,199000,2566.82644628099,43.8628099173554,1.62561983471074,2.25289256198347,0,0.554346558155579,0.763815932093978,0.732452156092347,-0.496698797152443,1,-72666.3676076961
G24000504046002,223,229000,2211.17040358744,59.1121076233184,1.62556053811659,2.15695067264574,0,0.442325654518152,0.670482569525024,0.732480422100682,-0.535588509523598,1,-5733.84097490237
G24000504048001,337,278000,2755.80712166172,38.0326409495549,1.73442136498516,2.40949554896142,0,0.61386975890266,0.799499495009613,0.680587710829829,-0.433220319064547,1,-13891.1231039232
G24000504048002,258,315000,2815.71317829457,36.1124031007752,1.68604651162791,2.43023255813954,0,0.632738356063398,0.811252315291212,0.703647450225973,-0.424814644255123,1,14214.9810538528
G24000504049001,588,344326,2931.03401360544,30.9115646258503,1.95918367346939,2.58163265306122,0,0.669060933579332,0.843084059441168,0.573446088684852,-0.363445140432411,1,37363.6914469031
G24000504049002,405,348700,3538.47901234568,36.8395061728395,1.80493827160494,3.01728395061728,0,0.860387747974411,0.806802079224049,0.646973107852841,-0.186855396650776,1,-28578.2048703368
G24000504049003,286,260000,3645.51048951049,30.3706293706294,1.7972027972028,2.93356643356643,0,0.894099428222683,0.846394854946336,0.650660520039945,-0.220790002077131,1,-121132.282121331
G24000504050001,596,241900,2144.02013422819,50.4295302013423,1.5746644295302,2.01174496644295,0,0.421175349307108,0.72362430511075,0.75674201503229,-0.594447139344807,1,12948.7275100654
G24000504050002,391,240000,2220.52685421995,61.5294117647059,1.60230179028133,1.93606138107417,0,0.445272653665852,0.655687453827379,0.743567601214194,-0.625125218404193,1,23079.4516011565
G24000504060001,401,242000,2459.44887780549,37.9850374064838,1.67206982543641,2.20947630922693,0,0.520525869605152,0.799790852607234,0.710309976700573,-0.514297424754944,1,-22409.7919524524
G24000504060002,248,227250,2140.49596774194,47.2943548387097,1.55645161290323,1.99596774193548,0,0.420065343382933,0.742813153310849,0.765423856442458,-0.600842382625359,1,-3609.23142600803
G24000504060003,385,275000,2370.10909090909,39.8103896103896,1.71298701298701,2.13766233766234,0,0.492386537054762,0.788618780138837,0.690805221310993,-0.543406969268355,1,24594.9119338592
G24000504060004,492,325000,2757.5081300813,30.7215447154472,1.88821138211382,2.3739837398374,0,0.614405525141335,0.84424707675088,0.607277768357759,-0.447614907832247,1,39339.2164398981
G24000504070011,394,289500,2388.56598984772,41.5558375634518,1.61675126903553,2.16497461928934,0,0.498199902355098,0.777935761826152,0.736679699931656,-0.53233603055737,1,31713.1594800723
G24000504070012,492,225000,2375.44512195122,44.5447154471545,1.73577235772358,2.11178861788618,0,0.494067225549887,0.75964232769083,0.679943708040946,-0.553894791918216,1,-18782.1934089493
G24000504070021,609,268000,2629.17077175698,38.1888341543514,1.78735632183908,2.21018062397373,0,0.573983136304494,0.798543514131335,0.655354222244704,-0.514011933213026,1,1751.33647076212
G24000504070022,554,229200,2416.54512635379,43.4259927797834,1.66516245487365,2.13537906137184,0,0.507012484676681,0.766489472414552,0.713602641257374,-0.544332487400364,1,-23445.0534536194
G24000504070023,417,230000,2430.19184652278,50.2086330935252,1.70383693045564,2.02158273381295,0,0.511310789053685,0.724976306380046,0.695166961016301,-0.590459434432652,1,-6916.12976262629
G24000504081001,335,307000,2780.83582089552,42.7313432835821,1.79253731343284,2.45074626865672,0,0.621753042661332,0.770741076294116,0.652884502800114,-0.416499482784099,1,17322.4408353193
G24000504081002,186,320000,2503.93548387097,42.3709677419355,1.99193548387097,2.39247311827957,0,0.534537805894708,0.772946755646571,0.557833675205586,-0.440120302352816,1,60192.4273851984
G24000504081003,882,255000,1527.69160997732,32.6337868480726,2.00113378684807,2.62131519274376,0,0.227050492883416,0.832543194268858,0.553448949365234,-0.347359960485844,1,19295.6433997654
G24000504081004,864,292300,1926.77893518519,28.2627314814815,1.99421296296296,2.44212962962963,0,0.352750937789253,0.859296248947533,0.55674802696695,-0.419992207554089,1,47315.5631963693
G24000504082001,259,307000,3692.94980694981,33.8687258687259,1.76833976833977,3.05405405405405,0,0.909041379348406,0.82498474708082,0.664419195830638,-0.171950762643832,1,-85334.4585838755
G24000504082002,179,312900,2890.91620111732,54.1396648044693,1.65083798882682,2.41340782122905,0,0.656425035218541,0.700916417523385,0.720430950411913,-0.431634493058244,1,20955.218174576
G24000504083021,218,295000,3757.97247706422,47.4128440366973,1.66743119266055,3.14678899082569,0,0.929521555104652,0.742087939895155,0.712521159898912,-0.134360977382142,1,-103913.221839797
G24000504083022,763,350000,2324.60943643512,29.781127129751,1.91874180865007,2.71428571428571,0,0.478055521136227,0.850002904801747,0.592724263164067,-0.30967468175389,1,59751.879388433
G24000504083031,626,380000,3608.68849840256,28.832268370607,1.90974440894569,3.06709265175719,0,0.882501613979459,0.855810397074606,0.597013220711776,-0.166665612248126,1,-4723.44142969477
G24000504083032,383,350000,3320.92689295039,35.5535248041776,1.80809399477807,2.85117493472585,0,0.791865405943247,0.814672931223438,0.645468810704045,-0.254187110617067,1,-3657.69645299468
G24000504083041,446,335000,2258.5134529148,25.652466367713,1.98206278026906,2.45739910313901,0,0.457237284098339,0.87527238273166,0.562539880111554,-0.413802779381077,1,69426.5581667767
G24000504083042,164,370000,3298.98780487805,40.5853658536585,1.71646341463415,2.8109756097561,0.00236764352327692,0.784955256316006,0.783875536214426,0.689148060400816,-0.270481767688964,0.995430480514099,19207.4151670182
G24000504083043,187,327500,3056.61497326203,42.4117647058824,1.66577540106952,2.65775401069519,0.00466527068157866,0.708615140148817,0.772697057732531,0.713310456815257,-0.332589611902367,0.99099609165109,-194.523032199591
G24000504085021,441,385000,2892.4149659864,56.7460317460318,1.43197278911565,2.71201814058957,0,0.656897100851681,0.684964142511437,0.824761488242213,-0.310593834893693,1,58203.606660696
G24000504085022,557,267631,1934.15798922801,47.0377019748654,1.86804308797127,2.07719928186715,0,0.35507511677861,0.744383997769225,0.616891763537387,-0.567915459409496,1,58342.9536753275
G24000504085023,343,299000,2257.05247813411,48.5568513119534,1.93294460641399,2.26822157434402,0,0.456777121200826,0.735086040669248,0.585953951888629,-0.490485235112432,1,62850.9661971991
G24000504085031,502,193500,1389.46613545817,44.5059760956175,1.78884462151394,1.97011952191235,0.00810886566062303,0.183513646316493,0.759879431983264,0.654644766809413,-0.611319869038697,0.984350000631224,14144.5340844497
G24000504085032,78,231250,1564.60256410256,59.8076923076923,1.38461538461538,1.78205128205128,0,0.238676327788158,0.666225241824044,0.847336221403445,-0.687552678344757,1,46065.1614795271
G24000504085051,770,289200,2024.2012987013,51.9194805194805,1.75584415584416,2.18571428571429,0,0.38343603767654,0.71450506067511,0.670375711411492,-0.52392927864215,1,63757.5373581137
G24000504085052,408,228250,1715.02941176471,59.4926470588235,1.43382352941176,1.93137254901961,0.0431840470559575,0.286056238104942,0.668153477012659,0.823879261507524,-0.627025820229082,0.916655382213474,27255.9902060218
G24000504085061,137,207130,1629.18248175182,58.5109489051095,1.60948905109489,1.66423357664234,0,0.259017049900208,0.674161962877423,0.740141516175572,-0.735309676953097,1,40174.5878710471
G24000504085062,220,209000,1649.59090909091,39.9681818181818,2,2.30909090909091,0,0.265445087661154,0.787653012558953,0.553989412590089,-0.47391899189919,1,-2291.82232556776
G24000504085072,31,3e+05,2307.96774193548,49.1935483870968,2,2.32258064516129,0,0.47281389036907,0.731189134719428,0.553989412590089,-0.468450974129671,1,61217.6585379579
G24000504085073,185,167800,1379.64324324324,43.4702702702703,1.9972972972973,2.01081081081081,0,0.180419732168669,0.766218471929616,0.555277760061228,-0.594825796093123,1,-3359.0899424016
G24000504086011,405,269900,1679.67407407407,59.8123456790124,1.47777777777778,1.97530864197531,0,0.274920375358127,0.666196760853907,0.80292677395809,-0.609216477203276,1,68663.1629430096
G24000504086012,361,285000,1955.13019390582,54.2548476454294,1.54293628808864,2.15235457063712,0,0.361680727360916,0.700211440673674,0.771866457224663,-0.537451523545706,1,55217.9190718334
G24000504086013,433,232000,1543.06004618938,62.3002309468822,1.46304849884527,1.76443418013857,0,0.231891085774598,0.650969653205188,0.809948052785923,-0.694693709555713,1,55672.4137914375
G24000504086014,441,208254,1266.68480725624,67.3242630385488,1.35034013605442,1.51020408163265,0,0.144841239035521,0.620220052940895,0.86367484043174,-0.797744998989695,1,63624.2208868135
G24000504086021,510,236011,1581.37647058824,63.0372549019608,1.57843137254902,1.78235294117647,0.00497420780849572,0.243959601334767,0.646458696350142,0.754946356372768,-0.687430401863716,0.990399847238666,63623.7999472556
G24000504086022,386,285000,2174.73575129534,54.5310880829016,1.80310880829016,2.10621761658031,0.0212529836352652,0.430849840294481,0.698520710424719,0.647845192093844,-0.5561529779921,0.958982033443758,63639.6258974674
G24000504087021,564,259950,2024.6170212766,55.5620567375887,1.84219858156028,2.08687943262411,0.00359617092740764,0.383566977722419,0.692210664342563,0.629211544194046,-0.563991643845236,0.993059439495066,50223.5617481608
G24000504087022,200,372450,2437.1,52.755,1.81,2.28,0.00422184723586032,0.513486648597988,0.709391261724339,0.644560239811213,-0.485710891089109,0.991851892811947,122418.687677929
G24000504087031,320,265000,1867.034375,58.26875,1.7109375,1.890625,0,0.333933207128251,0.675644341847279,0.691782200714331,-0.643542698019802,1,73418.2523383398
G24000504087032,872,290000,2120.17201834862,37.2866972477064,1.97075688073395,2.23623853211009,0,0.413663913621533,0.804065045195798,0.567929273129313,-0.503449450449632,1,57197.6931304706
G24000504087033,634,299950,1721.48895899054,32.8438485804416,1.99290220820189,2.3217665615142,0.0180496669345645,0.288090800239318,0.831257510940543,0.557372848772183,-0.468780960114939,0.965164390686078,78863.0162003288
G24000504087034,543,232000,1659.50828729282,41.7955801104972,2,2.12154696132597,0,0.268568762039012,0.77646841700162,0.553989412590089,-0.54993928122094,1,36702.1898492238
G24000504087041,998,262500,1877.44689378758,37.4248496993988,1.97695390781563,2.10220440881764,0,0.337212835824819,0.803219482789436,0.564975221186681,-0.557779717851545,1,53222.8964579867
G24000504087042,695,359000,2550.42302158273,44.7539568345324,1.79856115107914,2.19424460431655,0.000824845384019786,0.549179975174081,0.758361665285968,0.650013008280792,-0.520471543557233,0.998408059736156,103521.090721442
G24000504087043,506,281900,2375.10869565217,30.903162055336,1.98221343873518,2.31620553359684,0,0.493961261434274,0.843135487393816,0.562468062943637,-0.471035103510351,1,25730.786971111
G24000504088001,286,244500,1903.68531468531,73.6048951048951,1.68706293706294,1.85314685314685,0,0.345477145343431,0.581779429568365,0.703162931844608,-0.658734334971959,1,64037.2971343433
G24000504088002,422,205500,1497.79620853081,63.8578199052133,1.56635071090047,1.64691943127962,0.0129376112661289,0.217634345025278,0.641436426312748,0.76070506963007,-0.74232790577636,0.975030587924079,48405.5927580936
G24000504089001,525,260000,1936.82857142857,55.3638095238095,1.65904761904762,2.04761904761905,0,0.355916269452636,0.693424036881988,0.716517513568346,-0.5799057048562,1,47092.9413377251
G24000504089002,711,265000,1846.31223628692,44.1097046413502,1.90154711673699,2.18424753867792,0.0783196303576945,0.327406359766516,0.762304812353561,0.600920776166065,-0.524523819470555,0.848844188945846,53513.4867724638
G24000504101001,224,245000,2996.78571428571,37.3928571428572,1.79910714285714,2.53125,0,0.689770731928655,0.803415293307191,0.649752740244003,-0.383867574257426,1,-65631.4458423454
G24000504101002,195,325000,2557.33846153846,55.9384615384616,1.75128205128205,2.1025641025641,0,0.551358129738879,0.689906877871215,0.672550414485487,-0.557633917237878,1,82085.417158614
G24000504101003,453,350000,3281.36203090508,39.0507726269316,1.82229580573951,2.71743929359823,0,0.779403670258848,0.793268017677357,0.638698969826065,-0.308396389307805,1,12534.7889605974
G24000504101004,614,355100,2671.78990228013,45.114006514658,1.70684039087948,2.42182410423453,0,0.587406874243227,0.756157980369721,0.693735245778862,-0.428222981907311,1,70089.0428136334
G24000504102001,488,339000,2675.42418032787,41.7540983606557,1.72950819672131,2.34836065573771,0,0.588551561981116,0.776722306149344,0.682929761955796,-0.458001136179192,1,58563.2898550198
G24000504102002,562,325000,3057.39857651246,40.0462633451957,1.75266903914591,2.57829181494662,0,0.708861951488056,0.787175114388739,0.671889253231934,-0.364799337585004,1,6799.92908154294
G24000504102003,378,310000,2795.57671957672,45.3703703703704,1.63227513227513,2.52116402116402,0,0.626395980197806,0.754588904786298,0.729279651851245,-0.387955890827178,1,6625.1328741094
G24000504111011,533,250000,2675.99624765478,44.328330206379,1.65290806754221,2.23639774859287,0.00050239078659774,0.588731745898187,0.760966714067258,0.719444167561037,-0.503384912600078,0.999030392681024,-23913.768504457
G24000504111021,252,264842,2460.9880952381,50.4285714285714,1.39484126984127,2.08333333333333,0,0.521010676573113,0.723630173281755,0.842461658856199,-0.56542904290429,1,3783.33626706787
G24000504111022,175,2e+05,1967.54857142857,63.5428571428572,1.52571428571429,1.62857142857143,0,0.365592140931381,0.643364156642467,0.78007598881124,-0.749765205091938,1,17754.204903728
G24000504111023,314,255000,2419.23248407643,56.843949044586,1.65764331210191,1.9968152866242,0,0.507858921133117,0.684364839454736,0.717186930630163,-0.600498833322823,1,22875.99307466
G24000504112011,258,316500,2451.98449612403,49.7984496124031,1.62403100775194,2.33720930232558,0.00221535637869098,0.518174814988679,0.727486835343513,0.733209531734295,-0.462521298641492,0.995724392611844,48167.4631080206
